district,district_code,level,tru,entity_name,entity_code,No_HH,TOT_P,TOT_M,TOT_F,P_06,P_SC,P_ST,P_LIT,TOT_WORK_P,MAINWORK_P,MARGWORK_P,NON_WORK_P
Bid,27,TOWN,Urban,Ashti (Ct),558895,2538,11972,6102,5870,1503,1376,134,8944,4265,3859,406,7707
Bid,27,TOWN,Urban,Georai (M Cl),802833,6396,33562,17263,16299,4838,4279,365,23913,11508,10178,1330,22054
Bid,27,TOWN,Urban,Manjlegaon (M Cl),802834,9468,49453,25539,23914,7046,6403,723,35030,16520,14882,1638,32933
Bid,27,TOWN,Urban,Bid (M Cl),802835,28940,146709,75566,71143,19954,13946,1326,113249,47386,41658,5728,99323
Bid,27,TOWN,Urban,Bid (Rural) (Ct),559688,11120,56531,29876,26655,7453,11189,555,42019,17862,16482,1380,38669
Bid,27,TOWN,Urban,Kaij (Np),802836,6148,30704,16208,14496,4097,5718,370,22672,10179,8734,1445,20525
Bid,27,TOWN,Urban,Dharur (M Cl),802837,3959,20417,10573,9844,2792,2820,327,14535,7614,6683,931,12803
Bid,27,TOWN,Urban,Parli (M Cl),802838,17382,90975,46975,44000,12206,14695,1384,66483,29775,26485,3290,61200
Bid,27,TOWN,Urban,Ambejogai (M Cl),802839,14296,73975,38026,35949,9373,11959,857,56073,24050,21019,3031,49925
Latur,28,TOWN,Urban,Latur (M Cl),802840,74557,382940,197737,185203,47811,67474,5550,282237,116044,104528,11516,266896
Latur,28,TOWN,Urban,Arvi (Ct),560210,2779,14015,7343,6672,1843,2643,174,9878,4789,4632,157,9226
Latur,28,TOWN,Urban,Ahmadpur (M Cl),802841,7942,43936,22796,21140,5691,6518,560,31618,13168,11590,1578,30768
Latur,28,TOWN,Urban,Ausa (M Cl),802842,6647,36118,18527,17591,4882,4131,193,24853,11455,10345,1110,24663
Latur,28,TOWN,Urban,Nilanga (M Cl),802843,6617,36172,18673,17499,4692,7026,716,25174,11654,10155,1499,24518
Latur,28,TOWN,Urban,Udgir (M Cl),802844,18054,103550,54013,49537,13642,21615,2005,75751,29883,26151,3732,73667
Latur,28,TOWN,Urban,Nideban (Ct),561037,1567,8249,4344,3905,915,1897,143,6316,2497,2219,278,5752
Osmanabad,29,TOWN,Urban,Paranda (M Cl),802845,3577,18758,9665,9093,2577,2541,196,13584,6807,6247,560,11951
Osmanabad,29,TOWN,Urban,Bhum (M Cl),802846,3931,18561,9672,8889,2302,2812,471,13778,5999,4686,1313,12562
Osmanabad,29,TOWN,Urban,Kalamb (M Cl),802847,5135,25713,13524,12189,3535,4021,1118,18968,8703,7690,1013,17010
Osmanabad,29,TOWN,Urban,Osmanabad (M Cl),802848,21866,111825,57824,54001,13650,18715,2627,86999,34502,30914,3588,77323
Osmanabad,29,TOWN,Urban,Tuljapur (M Cl),802849,6563,34011,17580,16431,4170,5205,500,26012,11592,9143,2449,22419
Osmanabad,29,TOWN,Urban,Naldurg (M Cl),802850,3457,18341,9516,8825,2597,2130,175,13241,5493,4285,1208,12848
Osmanabad,29,TOWN,Urban,Murum (M Cl),802851,3459,18371,9376,8995,2275,2921,122,12998,6382,5448,934,11989
Osmanabad,29,TOWN,Urban,Umarga (M Cl),802852,6799,35477,18141,17336,4430,5514,823,26208,11050,10335,715,24427
Solapur,30,TOWN,Urban,Karmala (M Cl),802853,4702,23199,11905,11294,2738,3535,430,17793,7428,6751,677,15771
Solapur,30,TOWN,Urban,Kurduvadi (M Cl),802854,4642,22463,11483,10980,2427,5401,292,17565,7058,6264,794,15405
Solapur,30,TOWN,Urban,Barshi (M Cl),802855,24713,118722,60801,57921,13418,18374,1480,90322,38885,35888,2997,79837
Solapur,30,TOWN,Urban,Solapur (M Corp.),802856,188503,951558,481064,470494,109360,138078,17982,697327,354935,328455,26480,596623
Solapur,30,TOWN,Urban,Pandharpur (M Cl),802857,20054,98923,50645,48278,11151,12211,5410,76058,30855,28520,2335,68068
Solapur,30,TOWN,Urban,Natepute (Ct),562511,3538,17930,9059,8871,2085,3639,140,13274,6827,6582,245,11103
Solapur,30,TOWN,Urban,Akluj (Ct),562512,8371,39972,20318,19654,5236,9240,354,29022,13761,13096,665,26211
Solapur,30,TOWN,Urban,Sangramnagar (Ct),562513,1343,6499,3358,3141,744,839,49,5073,2188,2113,75,4311
Solapur,30,TOWN,Urban,Sangole (M Cl),802858,6883,34321,17720,16601,4224,4803,170,24982,12624,11256,1368,21697
Solapur,30,TOWN,Urban,Mangalvedhe (M Cl),802859,4420,21824,11109,10715,2510,2629,190,15797,7439,7017,422,14385
Solapur,30,TOWN,Urban,Akkalkot (M Cl),802860,7869,40103,20051,20052,5315,5305,769,26471,12679,11984,695,27424
Solapur,30,TOWN,Urban,Maindargi (M Cl),802861,2468,12363,6217,6146,1483,1261,178,7380,4601,4246,355,7762
Solapur,30,TOWN,Urban,Dudhani (M Cl),802862,2101,11214,5779,5435,1434,1249,417,6824,3992,3683,309,7222
Satara,31,TOWN,Urban,Mahabaleshwar (M Cl),802863,2438,13393,6974,6419,1368,1288,368,10789,4870,4601,269,8523
Satara,31,TOWN,Urban,Panchgani (M Cl),802864,2567,14894,8335,6559,1315,3331,321,12559,4309,3883,426,10585
Satara,31,TOWN,Urban,Wai (M Cl),802865,8117,36025,18134,17891,3700,3697,926,28720,12739,12045,694,23286
Satara,31,TOWN,Urban,Songirwadi (Rural) (Ct),563165,183,791,418,373,77,102,75,667,279,269,10,512
Satara,31,TOWN,Urban,Lonand (Ct),563232,4039,18723,9560,9163,2109,2462,599,14862,6871,6517,354,11852
Satara,31,TOWN,Urban,Phaltan (M Cl),802866,11177,52118,26242,25876,5395,9047,388,41339,17783,16058,1725,34335
Satara,31,TOWN,Urban,Kolki (Ct),563358,1757,8054,4153,3901,778,1003,103,6591,2977,2651,326,5077
Satara,31,TOWN,Urban,Mhaswad (M Cl),802867,4812,24120,12185,11935,3008,3324,77,15646,10959,9593,1366,13161
Satara,31,TOWN,Urban,Rahimatpur (M Cl),802868,3607,17633,8914,8719,1699,1451,125,13544,6713,6089,624,10920
Satara,31,TOWN,Urban,Koregaon (Ct),563744,5479,24690,12538,12152,2687,2496,393,19483,8684,7694,990,16006
Satara,31,TOWN,Urban,Satara (M Cl),802869,27297,120195,61129,59066,11469,15642,1031,100208,40386,36746,3640,79809
Satara,31,TOWN,Urban,Khed (Ct),563956,3162,14266,7395,6871,1684,4254,325,10766,5542,4480,1062,8724
Satara,31,TOWN,Urban,Karanje Tarf Satara (Ct),563957,6715,29140,14972,14168,3016,3507,494,23643,9958,9328,630,19182
Satara,31,TOWN,Urban,Godoli (Ct),563958,5399,22517,11585,10932,2035,2060,246,18981,7422,7103,319,15095
Satara,31,TOWN,Urban,Kodoli (Ct),563959,6207,26106,13493,12613,3023,2518,103,21156,8850,8076,774,17256
Satara,31,TOWN,Urban,Medha (Ct),564121,1037,4678,2323,2355,600,460,275,3544,1633,1419,214,3045
Satara,31,TOWN,Urban,Patan (Ct),564465,3052,13779,6962,6817,1501,2165,422,10849,4332,3911,421,9447
Satara,31,TOWN,Urban,Karad (M Cl),802870,11395,53879,27134,26745,5444,6279,214,43131,19019,17921,1098,34860
Satara,31,TOWN,Urban,Malkapur (Np),802871,7125,31671,16352,15319,3576,4040,173,24762,10887,10181,706,20784
Satara,31,TOWN,Urban,Hajarmachi (Ct),564683,2027,9317,4772,4545,1011,1706,113,7407,3490,3076,414,5827
Satara,31,TOWN,Urban,Saidapur (Ct),564684,3135,13913,6986,6927,1319,1895,145,11205,4870,4275,595,9043
Satara,31,TOWN,Urban,Karad (Rural) (Ct),564685,4421,20476,10537,9939,2504,2934,256,15092,7673,7152,521,12803
Ratnagiri,32,TOWN,Urban,Dapoli Camp (Np),802872,3650,15713,7772,7941,1709,622,130,12988,4694,4475,219,11019
Ratnagiri,32,TOWN,Urban,Gimhavane (Ct),564968,1257,5025,2501,2524,447,501,26,4262,1728,1606,122,3297
Ratnagiri,32,TOWN,Urban,Jalgaon (Ct),564969,1586,6480,3373,3107,552,345,112,5633,2214,1971,243,4266
Ratnagiri,32,TOWN,Urban,Dabhol (Ct),564970,1527,7038,3515,3523,620,14,0,5669,2545,2024,521,4493
Ratnagiri,32,TOWN,Urban,Khed (M Cl),802873,3923,16892,8151,8741,1752,1083,128,14281,4720,4329,391,12172
Ratnagiri,32,TOWN,Urban,Chiplun (M Cl),802874,12925,55139,27355,27784,5565,2112,221,46561,17261,15703,1558,37878
Ratnagiri,32,TOWN,Urban,Kherdi (Ct),565351,2970,12397,6436,5961,1335,470,29,10260,4391,4106,285,8006
Ratnagiri,32,TOWN,Urban,Mouje Anjanvel (Ct),565473,361,1621,823,798,147,32,18,1293,588,460,128,1033
Ratnagiri,32,TOWN,Urban,Ratnagiri (M Cl),802875,17585,76229,37670,38559,7577,1924,545,63075,24941,23198,1743,51288
Ratnagiri,32,TOWN,Urban,Zadgaon (Ct),565670,1846,7803,3856,3947,860,141,40,6512,2321,2188,133,5482
Ratnagiri,32,TOWN,Urban,Nachane (Ct),565671,2958,11688,5971,5717,1197,381,55,9806,4240,3982,258,7448
Ratnagiri,32,TOWN,Urban,Karle (Ct),565672,883,4382,1904,2478,509,0,0,3619,950,756,194,3432
Ratnagiri,32,TOWN,Urban,Kuwarbav (Ct),565673,1631,6497,3327,3170,698,287,76,5386,2419,1984,435,4078
Ratnagiri,32,TOWN,Urban,Devrukh (Ct),565872,3068,12689,6242,6447,1091,443,49,10597,4785,3654,1131,7904
Ratnagiri,32,TOWN,Urban,Lanja (Ct),565995,3375,14377,7173,7204,1521,807,82,11872,4828,4276,552,9549
Ratnagiri,32,TOWN,Urban,Rajapur (M Cl),802876,2252,9753,4839,4914,907,262,75,8221,3225,2977,248,6528
Sindhudurg,33,TOWN,Urban,Kankavli (Np),802877,4137,16398,8388,8010,1551,1489,222,13749,5722,4979,743,10676
Sindhudurg,33,TOWN,Urban,Kalmath (Ct),566496,1929,8011,4018,3993,812,852,95,6496,2740,2117,623,5271
Sindhudurg,33,TOWN,Urban,Malwan (M Cl),802878,4620,18648,9663,8985,1364,775,116,16074,7367,6327,1040,11281
Sindhudurg,33,TOWN,Urban,Vengurla (M Cl),802879,3147,12392,6196,6196,979,893,168,10447,4500,3617,883,7892
Sindhudurg,33,TOWN,Urban,Kudal (Ct),566839,4001,16015,8071,7944,1605,1161,109,12957,5786,4583,1203,10229
Sindhudurg,33,TOWN,Urban,Sawantwadi (M Cl),802880,5941,23851,11903,11948,2117,1121,176,20398,8004,6986,1018,15847
Sindhudurg,33,TOWN,Urban,Majgaon (Ct),566922,1218,5080,2483,2597,467,247,20,4190,1832,1386,446,3248
Sindhudurg,33,TOWN,Urban,Banda (Ct),566923,1645,6611,3342,3269,583,339,51,5483,2264,1997,267,4347
Kolhapur,34,TOWN,Urban,Malkapur (M Cl),802881,1138,5339,2699,2640,509,1112,26,4338,1840,1544,296,3499
Kolhapur,34,TOWN,Urban,Panhala (M Cl),802882,695,3121,1590,1531,280,427,39,2618,1058,943,115,2063
Kolhapur,34,TOWN,Urban,Wadi Ratnagiri (Ct),567260,934,4693,2387,2306,479,375,3,3393,1747,1579,168,2946
Kolhapur,34,TOWN,Urban,Vadgaon Kasba (M Cl),802883,5328,25651,13257,12394,2816,3764,142,19306,9230,8051,1179,16421
Kolhapur,34,TOWN,Urban,Ichalkaranji (M Cl),802884,61421,287353,149164,138189,33716,26104,1760,218070,103223,99152,4071,184130
Kolhapur,34,TOWN,Urban,Korochi (Ct),567319,4359,20420,10699,9721,2447,4010,159,15385,7372,6573,799,13048
Kolhapur,34,TOWN,Urban,Kabnur (Ct),567320,8519,38146,19946,18200,4486,5851,186,29137,14029,13060,969,24117
Kolhapur,34,TOWN,Urban,Hupari (Ct),567321,6059,28953,14653,14300,3057,4168,186,21978,11715,10536,1179,17238
Kolhapur,34,TOWN,Urban,Jaysingpur (M Cl),802885,10700,48510,24273,24237,5076,4865,554,37085,17813,16387,1426,30697
Kolhapur,34,TOWN,Urban,Kurundvad (M Cl),802886,4572,22372,11325,11047,2267,1991,104,17471,7504,6816,688,14868
Kolhapur,34,TOWN,Urban,Kolhapur (M Corp.),802887,124194,549236,280366,268870,52307,72005,2989,450265,191556,178211,13345,357680
Kolhapur,34,TOWN,Urban,Ujalaiwadi (Ct),567497,2149,9075,4714,4361,993,789,71,7275,3002,2899,103,6073
Kolhapur,34,TOWN,Urban,Gandhinagar (Ct),567498,2565,12601,6572,6029,1245,1389,38,10437,4672,4323,349,7929
Kolhapur,34,TOWN,Urban,Uchgaon (Ct),567499,7121,31238,16260,14978,3884,3876,901,23654,11158,10041,1117,20080
Kolhapur,34,TOWN,Urban,Pachgaon (Ct),567500,5052,22353,11740,10613,2301,3357,164,18198,8137,7368,769,14216
Kolhapur,34,TOWN,Urban,Morewadi (Ct),567501,1674,7222,3692,3530,722,641,11,5957,2517,2343,174,4705
Kolhapur,34,TOWN,Urban,Gokul Shirgaon (Ct),567502,2051,8623,4576,4047,1106,1521,36,6384,3196,2862,334,5427
Kolhapur,34,TOWN,Urban,Tamgaon (Ct),567503,1242,5223,2736,2487,697,928,1,3737,2337,1975,362,2886
Kolhapur,34,TOWN,Urban,Kalambe T. Thane (Ct),567504,2253,10138,5351,4787,1114,1522,14,7692,3910,3662,248,6228
Kolhapur,34,TOWN,Urban,Kagal (M Cl),802888,7390,34106,17634,16472,3757,5278,122,25830,11801,11131,670,22305
Kolhapur,34,TOWN,Urban,Murgud (M Cl),802889,2419,11194,5753,5441,1079,1403,53,8570,4125,3523,602,7069
Kolhapur,34,TOWN,Urban,Ajra (Ct),567964,3651,17257,8838,8419,1967,918,97,13299,5779,5075,704,11478
Kolhapur,34,TOWN,Urban,Gadhinglaj (M Cl),802890,6235,27185,13618,13567,2681,2526,232,21897,9076,8531,545,18109
Sangli,35,TOWN,Urban,Uran Islampur (M Cl),802891,14376,67391,34435,32956,6870,8249,458,53185,22726,20319,2407,44665
Sangli,35,TOWN,Urban,Ashta (M Cl),802892,7709,37105,19171,17934,3739,5750,519,27893,14739,13172,1567,22366
Sangli,35,TOWN,Urban,Vita (M Cl),802893,10328,48289,24692,23597,5321,6628,402,37499,17619,16129,1490,30670
Sangli,35,TOWN,Urban,Tasgaon (M Cl),802894,7868,37945,19460,18485,3971,3484,460,29905,13835,12406,1429,24110
Sangli,35,TOWN,Urban,Sangli Miraj Kupwad (M Corp.),802895,110062,502793,253640,249153,53798,73032,3496,385728,173225,158958,14267,329568
Sangli,35,TOWN,Urban,Budhgaon (Ct),568758,3237,14666,7526,7140,1512,1406,135,11575,5108,4467,641,9558
Sangli,35,TOWN,Urban,Madhavnagar (Ct),568759,2370,11168,5680,5488,1283,2194,43,8588,3861,3667,194,7307
